velocity,radius,weight,stiffness,ideal_x,ideal_y,displacement_x,displacement_y
61.5622,31.8265,10.0000,1.7719,22.5047,22.5047,0.0033,21.3916
18.0343,28.1095,10.0000,0.6224,19.8764,19.8764,0.0912,5.3184
85.8139,45.3122,10.0000,0.7099,32.0406,32.0406,-0.1264,103.6099
142.4085,0.5117,10.0000,0.9309,0.3618,0.3618,-230.9303,231.0385
38.4578,13.3625,10.0000,1.7420,9.4487,9.4487,0.0168,8.5131
148.4798,1.4253,10.0000,1.3322,1.0078,1.0078,-175.5519,175.5408
52.4712,1.6717,10.0000,0.9806,1.1820,1.1820,-29.8205,29.8892
31.2784,0.8598,10.0000,1.6695,0.6080,0.6080,-6.1585,6.1397
99.8741,9.2076,10.0000,1.8161,6.5107,6.5107,0.0663,54.7924
146.0017,7.5450,10.0000,1.3562,5.3351,5.3351,-0.1166,157.0549
93.4050,7.1437,10.0000,1.3392,5.0513,5.0513,-0.0206,65.1959
9.5307,35.7224,10.0000,1.5661,25.2595,25.2595,0.0925,0.5226
56.0264,26.3977,10.0000,0.9982,18.6660,18.6660,-0.0805,31.4640
24.9377,3.8090,10.0000,1.9065,2.6934,2.6934,-3.3958,3.3459
34.6917,46.7156,10.0000,0.6762,33.0329,33.0329,-0.0414,17.8062
7.8313,23.5113,10.0000,1.6913,16.6250,16.6250,-0.0445,0.3390
135.2634,44.1503,10.0000,0.9949,31.2189,31.2189,-0.0523,184.0676
118.9938,36.9500,10.0000,0.6719,26.1276,26.1276,-0.1819,210.7595
55.9521,4.2019,10.0000,1.3243,2.9712,2.9712,-24.8967,25.0397
124.8082,2.0453,10.0000,1.4761,1.4462,1.4462,-111.9083,111.7268
113.0752,47.4065,10.0000,1.4197,33.5215,33.5215,-0.1624,89.9157
93.2795,1.1126,10.0000,1.6278,0.7867,0.7867,-56.5381,56.7721
59.1140,26.6077,10.0000,0.7439,18.8145,18.8145,-0.0523,46.9986
53.8917,24.5575,10.0000,1.6595,17.3648,17.3648,0.1903,17.4144
13.3279,28.0433,10.0000,1.6572,19.8296,19.8296,0.0478,1.1532
51.2516,28.6020,10.0000,1.7820,20.2247,20.2247,-0.1226,14.6180
82.3006,26.1073,10.0000,1.3140,18.4606,18.4606,0.0345,51.6069
69.0821,48.1344,10.0000,1.3915,34.0362,34.0362,-0.1430,34.4037
96.8179,43.5244,10.0000,0.8947,30.7764,30.7764,-0.0425,104.5852
77.0281,18.7490,10.0000,1.2436,13.2576,13.2576,0.0226,47.8395
122.1640,3.4965,10.0000,1.9871,2.4724,2.4724,-79.6857,79.7998
14.5775,4.2370,10.0000,0.7018,2.9960,2.9960,-3.1364,3.0757
69.5570,37.4145,10.0000,0.9960,26.4561,26.4561,-0.0847,48.5711
88.4726,43.4578,10.0000,0.5227,30.7293,30.7293,0.1195,149.8011
28.0758,18.8461,10.0000,1.7155,13.3262,13.3262,-0.1398,4.7328
91.6995,12.0561,10.0000,1.5914,8.5250,8.5250,0.0193,52.9256
7.7913,3.5313,10.0000,1.7015,2.4970,2.4970,-0.4370,0.2772
86.3590,8.4698,10.0000,1.1002,5.9891,5.9891,-0.0974,67.8932
126.3517,1.1276,10.0000,1.7290,0.7973,0.7973,-98.1376,97.9370
74.9589,38.6641,10.0000,1.5383,27.3397,27.3397,-0.0581,36.4822
65.8537,29.0396,10.0000,1.8730,20.5341,20.5341,-0.0574,23.1258
22.3586,25.4264,10.0000,1.4623,17.9792,17.9792,0.0243,3.3469
4.2419,40.6592,10.0000,1.4919,28.7504,28.7504,-0.0940,-0.0283
113.5005,14.8450,10.0000,0.5202,10.4970,10.4970,-0.1075,247.7813
119.4159,2.2047,10.0000,1.7954,1.5590,1.5590,-84.2888,84.0851
44.0333,18.7929,10.0000,0.7822,13.2886,13.2886,-0.0886,24.8181
17.2810,37.9192,10.0000,0.8970,26.8129,26.8129,-0.0113,3.3359
56.2637,25.6967,10.0000,0.7718,18.1703,18.1703,-0.0352,41.1508
124.3341,23.2269,10.0000,1.3096,16.4239,16.4239,-0.0713,117.9662
126.2665,3.5526,10.0000,1.2780,2.5121,2.5121,-132.5093,132.3083
99.7858,2.8217,10.0000,1.5513,1.9952,1.9952,-68.1133,68.1337
144.0210,16.3258,10.0000,1.6769,11.5441,11.5441,-0.0557,123.5793
141.4677,31.1515,10.0000,0.8833,22.0274,22.0274,-0.1973,226.8610
16.9049,41.3747,10.0000,1.8727,29.2564,29.2564,0.0382,1.7308
97.2431,7.2695,10.0000,0.9914,5.1403,5.1403,0.0411,95.2374
72.1206,11.6936,10.0000,0.7648,8.2686,8.2686,0.0995,67.9634
9.9781,27.1135,10.0000,0.8434,19.1721,19.1721,0.1216,1.2835
134.6657,4.9012,10.0000,0.7093,3.4657,3.4657,-271.1118,271.2137
74.5845,1.7048,10.0000,1.3621,1.2054,1.2054,-43.3374,43.5006
115.6955,45.1263,10.0000,1.4633,31.9091,31.9091,-0.0133,91.3537
9.0543,19.0859,10.0000,0.8735,13.4958,13.4958,-0.1264,0.9530
39.3686,4.4011,10.0000,1.3853,3.1120,3.1120,-11.9485,11.7054
97.6604,17.7272,10.0000,1.0410,12.5350,12.5350,-0.0338,91.6806
20.0406,2.1819,10.0000,1.5794,1.5428,1.5428,-2.6008,2.6892
95.7819,1.1148,10.0000,1.0034,0.7883,0.7883,-97.0537,96.9311
57.7415,7.9120,10.0000,1.2170,5.5947,5.5947,-0.1483,27.4172
114.8547,7.7232,10.0000,0.8358,5.4611,5.4611,-0.0771,157.7773
97.9374,0.8721,10.0000,1.1366,0.6167,0.6167,-89.5537,89.4788
57.2234,3.8247,10.0000,1.4327,2.7045,2.7045,-24.2049,24.2369
45.0028,2.1743,10.0000,0.6369,1.5375,1.5375,-33.6052,33.6882
51.0209,2.2123,10.0000,0.7237,1.5643,1.5643,-38.0950,38.0372
137.8390,31.0589,10.0000,0.7243,21.9620,21.9620,-0.1203,262.1269
68.4400,42.6633,10.0000,0.6332,30.1675,30.1675,-0.0535,73.9730
66.3745,1.8598,10.0000,1.5170,1.3151,1.3151,-30.8297,30.8393
68.1279,20.6327,10.0000,1.3293,14.5895,14.5895,0.0275,34.8093
141.7923,20.6793,10.0000,1.7088,14.6225,14.6225,0.1610,117.7601
32.8678,6.8687,10.0000,1.1000,4.8569,4.8569,0.0707,9.7829
132.3604,22.6093,10.0000,1.3609,15.9872,15.9872,0.1445,128.7991
2.9813,43.9838,10.0000,0.9075,31.1012,31.1012,0.1162,0.0231
51.2647,6.1367,10.0000,1.4098,4.3393,4.3393,0.1211,18.6228
114.9041,12.7120,10.0000,1.8696,8.9888,8.9888,-0.0716,70.5167
51.4206,42.3917,10.0000,1.3577,29.9755,29.9755,-0.0723,19.3135
92.8210,5.5774,10.0000,1.9778,3.9438,3.9438,-0.0608,43.4652
67.9532,26.0010,10.0000,0.5271,18.3855,18.3855,0.0897,87.7539
1.5244,42.4231,10.0000,1.1913,29.9976,29.9976,-0.0529,0.0057
89.8622,45.5120,10.0000,1.2558,32.1818,32.1818,-0.0933,64.4050
90.2353,27.8174,10.0000,1.5712,19.6699,19.6699,-0.1366,51.9587
97.4126,42.7428,10.0000,1.5359,30.2237,30.2237,0.0646,61.5921
51.4081,1.8254,10.0000,1.9890,1.2907,1.2907,-14.1477,14.0520
73.9949,30.5446,10.0000,0.9032,21.5983,21.5983,0.0525,60.7441
105.2661,1.6692,10.0000,1.3267,1.1803,1.1803,-88.5988,88.5347
133.1704,39.8283,10.0000,0.5886,28.1628,28.1628,-0.2594,301.2145
8.2587,19.0724,10.0000,0.8773,13.4863,13.4863,0.1116,0.7037
14.7543,9.8417,10.0000,1.3073,6.9591,6.9591,0.0588,1.7032
97.4674,2.5856,10.0000,1.2315,1.8283,1.8283,-81.9707,81.7930
114.6106,4.9453,10.0000,0.9566,3.4969,3.4969,-145.5585,145.6910
148.1938,36.2562,10.0000,0.7114,25.6370,25.6370,0.0638,308.7267
18.7987,2.2328,10.0000,1.0131,1.5789,1.5789,-3.7930,3.7469
54.6716,4.7446,10.0000,1.7586,3.3549,3.3549,-18.0093,17.9996
101.4345,38.3788,10.0000,1.4450,27.1379,27.1379,-0.1540,71.2086
56.3637,22.8619,10.0000,0.8690,16.1658,16.1658,-0.0855,36.7180
129.5188,20.5964,10.0000,1.2178,14.5638,14.5638,0.0457,137.9334
43.7965,7.4462,10.0000,1.9897,5.2652,5.2652,0.0106,9.6120
20.0212,21.8690,10.0000,1.5899,15.4637,15.4637,-0.0587,2.4637
100.8976,21.5085,10.0000,0.5438,15.2088,15.2088,-0.0396,187.3619
30.3877,17.7878,10.0000,1.3291,12.5779,12.5779,-0.1154,7.0200
130.2773,46.1475,10.0000,1.4581,32.6312,32.6312,-0.0109,116.5506
112.6736,1.2515,10.0000,1.0672,0.8849,0.8849,-126.3088,126.2034
62.9069,4.6625,10.0000,0.8826,3.2969,3.2969,-47.6573,47.5016
0.0347,34.7066,10.0000,1.3374,24.5413,24.5413,-0.0032,-0.0496
22.4196,24.1490,10.0000,1.6321,17.0759,17.0759,0.0365,3.0813
41.0751,33.1295,10.0000,0.6446,23.4261,23.4261,0.0324,26.0266
130.8638,32.0055,10.0000,1.1257,22.6313,22.6313,-0.0353,152.0754
90.1877,49.1229,10.0000,1.2453,34.7351,34.7351,-0.0034,65.3115
48.1783,39.3949,10.0000,1.7877,27.8564,27.8564,0.0811,12.9962
42.6440,3.8945,10.0000,1.3929,2.7538,2.7538,-13.7262,13.9632
65.2974,37.3505,10.0000,1.4593,26.4108,26.4108,-0.1416,29.1023
135.5639,44.6298,10.0000,0.5876,31.5580,31.5580,-0.0817,312.7816
138.7658,5.4793,10.0000,1.2276,3.8744,3.8744,-0.1209,156.8774
75.7939,30.7191,10.0000,0.6934,21.7217,21.7217,0.0390,82.8335
94.1373,48.7222,10.0000,1.5091,34.4518,34.4518,-0.0421,58.8875
107.8896,29.0133,10.0000,1.6505,20.5155,20.5155,-0.0277,70.5946
3.5869,7.8223,10.0000,0.6846,5.5312,5.5312,-0.0543,0.3088
86.2399,30.4113,10.0000,1.5772,21.5040,21.5040,-0.1910,47.1039
6.9802,15.2657,10.0000,1.5251,10.7945,10.7945,0.0003,0.1202
63.3797,4.3547,10.0000,0.5505,3.0792,3.0792,-77.0875,77.3747
70.1601,24.8260,10.0000,1.8950,17.5547,17.5547,0.2217,26.0419
3.3942,9.4508,10.0000,1.2970,6.6827,6.6827,-0.0105,-0.0592
9.7611,10.7202,10.0000,0.8050,7.5803,7.5803,-0.0531,1.2075
138.5935,3.2107,10.0000,1.3553,2.2703,2.2703,-150.5241,150.2643
80.1214,0.9832,10.0000,1.5340,0.6952,0.6952,-44.3291,44.4659
55.0195,41.0733,10.0000,0.8968,29.0432,29.0432,-0.0123,33.6341
54.5919,2.5496,10.0000,1.1512,1.8029,1.8029,-27.5925,27.4640
22.7060,3.4457,10.0000,1.6721,2.4364,2.4364,-3.2550,3.4491
22.4413,16.4697,10.0000,1.8850,11.6459,11.6459,0.0454,2.6754
52.6203,0.7589,10.0000,1.0911,0.5366,0.5366,-26.9068,26.8922
50.3949,27.4968,10.0000,1.0850,19.4432,19.4432,-0.0629,23.5003
117.6042,28.5348,10.0000,1.4991,20.1772,20.1772,-0.0180,92.2843
73.0109,5.8822,10.0000,1.9320,4.1594,4.1594,0.0334,27.5037
69.7197,44.4656,10.0000,1.8779,31.4419,31.4419,-0.1018,25.8302
19.6879,25.7046,10.0000,1.0526,18.1759,18.1759,-0.2175,3.7416
132.9587,49.0972,10.0000,1.3444,34.7170,34.7170,0.0793,131.6317
101.1836,30.6264,10.0000,1.7006,21.6561,21.6561,-0.1595,60.3203
125.2739,44.3437,10.0000,1.8475,31.3557,31.3557,-0.1482,84.8810
98.4732,15.8686,10.0000,1.8864,11.2208,11.2208,-0.0221,51.2337
147.5875,0.5957,10.0000,1.1196,0.4212,0.4212,-206.2949,206.3479
146.9685,10.2902,10.0000,0.8049,7.2763,7.2763,-0.0089,268.2047
37.5230,11.8132,10.0000,0.8000,8.3532,8.3532,0.0491,17.5568
93.6856,7.6772,10.0000,0.5041,5.4286,5.4286,0.1461,174.2372
109.2364,14.0093,10.0000,1.9753,9.9060,9.9060,-0.0128,60.4268
74.7255,44.0709,10.0000,1.8807,31.1628,31.1628,0.1187,29.8229
127.4742,1.8041,10.0000,1.6642,1.2757,1.2757,-103.5568,103.8002
28.6377,4.6917,10.0000,1.6915,3.3175,3.3175,-5.0592,5.2729
18.6216,39.6893,10.0000,1.3275,28.0646,28.0646,-0.0462,2.4689
0.4186,46.9342,10.0000,1.5671,33.1875,33.1875,0.1080,0.0624
22.9429,8.6339,10.0000,0.5939,6.1051,6.1051,0.0716,8.7805
80.1241,2.8131,10.0000,0.5925,1.9892,1.9892,-114.9914,115.0404
76.5950,8.1451,10.0000,1.4096,5.7595,5.7595,-0.0410,41.7757
57.7824,48.9787,10.0000,0.8702,34.6332,34.6332,-0.0784,38.5621
46.5895,28.4766,10.0000,0.5028,20.1360,20.1360,-0.1734,42.9300
0.5333,4.4388,10.0000,1.6493,3.1387,3.1387,0.0191,0.1842
122.2864,40.4465,10.0000,1.1381,28.6000,28.6000,0.1028,131.5003
95.7628,18.9389,10.0000,1.9843,13.3919,13.3919,-0.0222,46.2338
67.2509,2.2014,10.0000,0.6054,1.5567,1.5567,-79.2110,79.1167
36.6129,10.3332,10.0000,0.6868,7.3067,7.3067,0.1621,19.4812
120.5078,4.4803,10.0000,1.9526,3.1681,3.1681,-78.8372,78.8491
123.5956,2.9065,10.0000,1.8158,2.0552,2.0552,-89.0434,89.3819
127.8286,26.8443,10.0000,0.8606,18.9818,18.9818,0.0720,189.8403
70.0878,4.5167,10.0000,1.2739,3.1938,3.1938,-41.0286,40.9309
145.6048,0.9624,10.0000,0.6182,0.6805,0.6805,-363.6573,363.7572
126.1866,23.6875,10.0000,1.4534,16.7496,16.7496,-0.1457,109.7592
11.7822,46.2128,10.0000,1.4243,32.6774,32.6774,-0.1252,1.1340
35.6398,12.1756,10.0000,1.5192,8.6094,8.6094,0.0764,8.3869
122.6356,14.1624,10.0000,1.7594,10.0143,10.0143,0.0115,85.5214
60.8743,1.4542,10.0000,1.6530,1.0283,1.0283,-23.8191,23.8300
69.9468,11.7540,10.0000,0.5820,8.3114,8.3114,0.0543,84.1619
142.7304,48.0963,10.0000,0.6230,34.0092,34.0092,-0.1072,327.0320
144.7508,3.6572,10.0000,1.3145,2.5860,2.5860,-169.0764,169.2553
114.7927,2.1261,10.0000,0.9832,1.5034,1.5034,-142.3347,142.2240
86.1800,38.6907,10.0000,0.8666,27.3584,27.3584,-0.0574,85.5999
137.3888,0.5063,10.0000,0.5335,0.3580,0.3580,-375.1464,375.3726
74.3149,2.2294,10.0000,0.7559,1.5764,1.5764,-77.4008,77.7093
24.9019,14.2903,10.0000,1.9264,10.1048,10.1048,0.0680,3.0982
48.8997,34.9566,10.0000,1.0076,24.7180,24.7180,-0.0022,23.6297
44.4654,1.9406,10.0000,1.2468,1.3722,1.3722,-16.7867,16.8107
83.7448,14.8804,10.0000,1.0553,10.5220,10.5220,0.0554,66.5354
10.1215,25.2185,10.0000,1.4918,17.8322,17.8322,0.1621,0.6316
10.3467,47.3169,10.0000,1.1985,33.4581,33.4581,0.0671,0.7811
25.0177,2.2701,10.0000,1.8391,1.6052,1.6052,-3.5045,3.7068
142.1157,31.1873,10.0000,0.8893,22.0527,22.0527,-0.0756,227.1033
121.6633,11.6477,10.0000,1.5204,8.2362,8.2362,0.1894,97.2094
106.5684,33.3289,10.0000,1.2964,23.5671,23.5671,0.0316,87.5017
145.5368,13.2936,10.0000,0.5693,9.4000,9.4000,-0.0867,372.1328
149.7640,8.7302,10.0000,1.5173,6.1732,6.1732,0.0534,147.9277
148.1182,1.3156,10.0000,0.9475,0.9303,0.9303,-245.4572,245.4686
22.5130,14.6267,10.0000,0.6580,10.3427,10.3427,-0.0791,7.6060
143.7718,28.6896,10.0000,1.2013,20.2866,20.2866,0.0164,172.2199
79.5689,35.0017,10.0000,1.5234,24.7499,24.7499,0.0121,41.5228
11.1130,25.6550,10.0000,1.6700,18.1408,18.1408,0.0139,0.6045
46.7731,1.4422,10.0000,1.7414,1.0198,1.0198,-13.4044,13.3310
134.2756,14.6956,10.0000,1.1421,10.3914,10.3914,-0.1099,157.7421
125.2152,14.9124,10.0000,1.2565,10.5447,10.5447,0.2210,124.8495
0.3523,45.0540,10.0000,1.4513,31.8580,31.8580,-0.0940,-0.0924
96.0315,3.1718,10.0000,1.5901,2.2428,2.2428,-61.5557,61.4320
120.4774,18.5699,10.0000,1.1194,13.1309,13.1309,-0.1177,129.8262
36.7696,16.2527,10.0000,1.0345,11.4924,11.4924,0.0648,13.0843
9.6183,3.1751,10.0000,0.9823,2.2451,2.2451,-0.9758,0.9012
39.4722,45.3477,10.0000,1.1937,32.0657,32.0657,-0.0664,13.0680
15.4081,10.3877,10.0000,1.4961,7.3452,7.3452,-0.0894,1.6934
72.5579,34.9339,10.0000,1.4690,24.7020,24.7020,-0.1426,35.9047
62.8327,19.7363,10.0000,1.0158,13.9556,13.9556,-0.0585,38.9903
57.1934,19.6742,10.0000,1.3841,13.9118,13.9118,0.0480,23.5573
133.0148,42.1470,10.0000,1.7700,29.8024,29.8024,-0.0110,99.9691
63.0836,1.2761,10.0000,0.7669,0.9024,0.9024,-54.9551,54.9675
42.5772,29.7595,10.0000,0.9448,21.0432,21.0432,0.0615,19.1522
7.2272,34.0150,10.0000,0.5687,24.0522,24.0522,0.0739,1.0141
32.8749,4.6985,10.0000,1.7000,3.3223,3.3223,-6.5517,6.6550
35.8764,43.0308,10.0000,1.6941,30.4274,30.4274,-0.0605,7.7935
4.3888,31.7750,10.0000,1.0936,22.4683,22.4683,-0.0745,0.1761
105.3466,19.8944,10.0000,0.9799,14.0675,14.0675,-0.0214,113.3659
1.1453,14.5134,10.0000,1.9878,10.2625,10.2625,0.0483,-0.2437
91.6381,33.1559,10.0000,1.3264,23.4448,23.4448,0.1293,63.1682
61.2134,16.8378,10.0000,0.5219,11.9061,11.9061,0.0135,71.8347
37.3420,0.7530,10.0000,1.7888,0.5324,0.5324,-8.2188,8.4139
97.8690,48.9042,10.0000,1.3907,34.5805,34.5805,-0.1730,68.9335
48.0416,1.4078,10.0000,1.7921,0.9954,0.9954,-13.5915,13.8328
15.5508,2.7871,10.0000,1.6656,1.9708,1.9708,-1.5931,1.4539
80.3347,12.2610,10.0000,0.6574,8.6699,8.6699,-0.0642,98.1420
24.7305,40.7544,10.0000,1.0913,28.8177,28.8177,0.1074,5.5932
132.5158,46.5995,10.0000,1.9640,32.9508,32.9508,-0.0498,89.4077
99.9686,3.9165,10.0000,1.2657,2.7694,2.7694,-83.8186,83.7384
127.1614,25.9838,10.0000,1.0902,18.3734,18.3734,0.0924,148.2473
114.3992,32.6104,10.0000,1.3329,23.0591,23.0591,-0.0960,98.2548
121.0521,23.4720,10.0000,1.9632,16.5972,16.5972,-0.0345,74.6757
94.9429,48.6151,10.0000,1.1718,34.3761,34.3761,0.1444,76.9518
106.5641,34.3940,10.0000,1.7961,24.3202,24.3202,-0.1553,63.0255
103.2995,39.7134,10.0000,0.7144,28.0816,28.0816,-0.1056,149.3913
48.1422,23.6829,10.0000,0.6435,16.7463,16.7463,-0.0843,35.9146
79.7473,11.7082,10.0000,1.0216,8.2789,8.2789,-0.0002,62.2670
130.9791,27.2443,10.0000,0.6091,19.2647,19.2647,0.1864,281.6559
8.1810,1.1572,10.0000,1.3167,0.8183,0.8183,-0.5693,0.5270
75.0601,43.1912,10.0000,1.9481,30.5408,30.5408,-0.2304,28.8972
64.9145,35.5004,10.0000,0.9218,25.1026,25.1026,-0.0750,45.7083
135.6424,4.6898,10.0000,0.6202,3.3162,3.3162,-314.5708,314.6821
94.5275,25.0668,10.0000,0.7187,17.7249,17.7249,-0.1998,124.1917
147.4554,27.3685,10.0000,0.7446,19.3524,19.3524,-0.2884,291.9693
87.7801,2.3988,10.0000,1.3079,1.6962,1.6962,-62.6442,62.4313
126.0955,0.7542,10.0000,1.2034,0.5333,0.5333,-140.2346,140.0610
70.3221,12.0258,10.0000,0.8980,8.5035,8.5035,0.0980,55.2262
81.7833,36.4039,10.0000,1.5118,25.7415,25.7415,0.1840,44.4546
26.8656,14.2111,10.0000,0.6868,10.0488,10.0488,-0.1042,10.4770
95.1693,35.4819,10.0000,0.8776,25.0895,25.0895,0.2274,103.2359
144.4438,10.6029,10.0000,1.3838,7.4974,7.4974,-0.2004,150.7762
80.1021,31.7962,10.0000,1.0266,22.4833,22.4833,-0.0832,62.6696
71.9421,39.7813,10.0000,1.2842,28.1296,28.1296,0.1538,40.3528
119.0499,31.0812,10.0000,1.0028,21.9777,21.9777,-0.1319,141.4437
13.9071,35.7770,10.0000,0.5353,25.2982,25.2982,0.0682,3.5489
132.1199,24.2286,10.0000,1.1025,17.1322,17.1322,-0.0687,158.4110
0.5810,3.5339,10.0000,1.2570,2.4988,2.4988,-0.1314,-0.1582
76.7294,1.7591,10.0000,0.6944,1.2439,1.2439,-90.0528,89.8997
101.7695,17.4562,10.0000,1.4195,12.3434,12.3434,0.0501,72.7618
84.8621,49.0118,10.0000,1.9452,34.6566,34.6566,-0.0004,36.8968
71.7688,4.0104,10.0000,0.6345,2.8358,2.8358,-86.0475,86.1255
48.0769,48.4213,10.0000,0.9630,34.2390,34.2390,0.0215,24.0957
90.2370,37.7624,10.0000,1.2938,26.7021,26.7021,0.0042,62.8305
136.9729,37.6150,10.0000,1.1711,26.5978,26.5978,0.0608,160.3489
102.3777,4.8328,10.0000,1.9099,3.4173,3.4173,-58.2584,58.0440
142.0100,34.0234,10.0000,1.5817,24.0582,24.0582,-0.0486,127.7576
14.8634,3.5971,10.0000,1.6068,2.5435,2.5435,-1.4899,1.3555
76.6543,8.8632,10.0000,1.4587,6.2673,6.2673,-0.0681,40.2036
16.5193,2.7429,10.0000,0.5530,1.9395,1.9395,-5.3327,5.2700
81.7893,28.7557,10.0000,1.4624,20.3333,20.3333,0.0779,45.6166
103.3179,43.3194,10.0000,0.9779,30.6315,30.6315,-0.1096,109.3042
22.1125,14.4494,10.0000,0.6517,10.2172,10.2172,0.0858,7.4847
116.6342,42.2033,10.0000,0.6215,29.8422,29.8422,-0.0858,218.8746
59.8577,14.2884,10.0000,1.8532,10.1034,10.1034,0.0281,19.3948
134.7450,26.3973,10.0000,0.8791,18.6657,18.6657,-0.1277,206.6794
46.0566,18.4968,10.0000,1.2424,13.0792,13.0792,-0.0622,17.2258
9.1577,20.5236,10.0000,1.0822,14.5124,14.5124,0.0545,0.7755
32.9207,46.7577,10.0000,0.8954,33.0627,33.0627,-0.0371,12.0429
12.4249,6.3555,10.0000,0.8947,4.4940,4.4940,-0.1923,1.6055
142.5593,37.4016,10.0000,1.5493,26.4469,26.4469,0.0857,131.2979
2.4556,21.9297,10.0000,0.5851,15.5066,15.5066,-0.0053,0.0461
17.2003,31.4613,10.0000,1.6831,22.2465,22.2465,0.0490,1.8485
1.8615,19.8476,10.0000,0.9385,14.0344,14.0344,-0.1379,0.1223
32.4341,43.9217,10.0000,1.7592,31.0573,31.0573,0.0131,5.9835
1.7141,43.4730,10.0000,1.2270,30.7400,30.7400,0.0060,-0.0044
96.3674,29.6645,10.0000,0.8502,20.9759,20.9759,-0.0210,109.3101
77.5486,6.9536,10.0000,0.8308,4.9169,4.9169,0.0321,72.5065
36.8313,29.0111,10.0000,0.9714,20.5140,20.5140,0.0128,13.8250
29.0621,0.9456,10.0000,1.9931,0.6687,0.6687,-4.4334,4.4405
13.6306,42.1371,10.0000,0.7837,29.7954,29.7954,-0.1196,2.3336
55.2662,30.4824,10.0000,1.7757,21.5543,21.5543,0.1106,17.0672
1.1689,14.8657,10.0000,1.7659,10.5116,10.5116,0.0607,-0.0331
90.4052,1.7949,10.0000,1.2925,1.2692,1.2692,-67.1074,66.9922
71.8282,19.5502,10.0000,1.4973,13.8241,13.8241,-0.0403,34.5652
46.2177,7.9269,10.0000,1.0544,5.6052,5.6052,-0.0393,20.2460
111.6667,21.8220,10.0000,0.9762,15.4305,15.4305,-0.1250,127.6370
125.9024,2.9215,10.0000,1.7155,2.0658,2.0658,-98.0284,98.0572
39.3648,16.6337,10.0000,0.6539,11.7618,11.7618,0.0041,23.6273
77.1357,16.7271,10.0000,0.8191,11.8279,11.8279,-0.0217,72.7219
67.0161,26.2618,10.0000,1.1696,18.5699,18.5699,-0.0211,38.5472
51.1817,9.2675,10.0000,1.0798,6.5531,6.5531,-0.0906,24.1144
125.8713,0.5510,10.0000,1.6620,0.3896,0.3896,-101.0843,101.0725
147.3739,7.8415,10.0000,1.2113,5.5448,5.5448,-0.0090,179.3067
93.9697,41.7416,10.0000,1.6952,29.5158,29.5158,0.1594,51.9843
27.1913,1.7728,10.0000,0.5373,1.2536,1.2536,-14.5698,14.6989
18.4526,8.0802,10.0000,1.9987,5.7135,5.7135,-0.0765,1.6996
86.9953,18.3936,10.0000,0.9246,13.0062,13.0062,0.1195,81.7564
49.2804,40.4407,10.0000,1.6517,28.5959,28.5959,0.0376,14.6579
40.2280,25.5368,10.0000,0.5526,18.0572,18.0572,0.0298,29.3572
82.5359,45.9580,10.0000,1.8055,32.4972,32.4972,0.2024,37.5742
27.0775,3.1531,10.0000,1.6144,2.2296,2.2296,-4.7932,4.7940
101.7738,1.2742,10.0000,0.6639,0.9010,0.9010,-165.4981,165.4313
8.3533,29.7802,10.0000,1.7999,21.0578,21.0578,-0.1293,0.3888
5.1086,1.2654,10.0000,1.7323,0.8948,0.8948,-0.1073,0.1429
42.9778,3.5435,10.0000,0.5057,2.5057,2.5057,-38.4842,38.5791
11.6085,24.3148,10.0000,1.4904,17.1932,17.1932,0.0087,1.0496
135.0858,22.9574,10.0000,1.4485,16.2333,16.2333,-0.1262,125.8191
126.9909,3.0632,10.0000,0.8157,2.1660,2.1660,-209.6768,209.6271
59.3548,7.8483,10.0000,1.1524,5.5496,5.5496,-0.0777,30.4393
25.3823,37.2286,10.0000,1.8997,26.3246,26.3246,0.0509,3.2483
64.5678,2.9825,10.0000,1.1859,2.1090,2.1090,-37.3045,37.1417
62.4327,37.3966,10.0000,0.6650,26.4434,26.4434,-0.0123,58.5169
109.3145,38.3528,10.0000,1.5198,27.1195,27.1195,0.1234,78.6116
60.9711,36.0218,10.0000,1.9576,25.4713,25.4713,0.0912,18.9038
142.7711,16.7187,10.0000,1.1531,11.8219,11.8219,0.0758,176.9519
136.7978,4.8535,10.0000,0.8569,3.4319,3.4319,-231.8225,231.5910
142.7121,3.3279,10.0000,1.8311,2.3532,2.3532,-117.9669,117.8639
51.9002,5.4442,10.0000,1.9292,3.8496,3.8496,0.2092,13.9469
43.5366,1.9605,10.0000,1.0875,1.3863,1.3863,-18.3022,18.3875
133.0051,20.7546,10.0000,1.6450,14.6757,14.6757,-0.0237,107.4873
31.5046,45.3272,10.0000,0.6501,32.0512,32.0512,-0.2394,15.1883
19.6315,38.4456,10.0000,0.8358,27.1852,27.1852,-0.0413,4.6202
78.0774,18.2294,10.0000,0.6537,12.8901,12.8901,-0.1549,93.2626
135.8194,13.2954,10.0000,0.5321,9.4013,9.4013,0.0665,346.6941
60.3795,2.8446,10.0000,1.2754,2.0114,2.0114,-30.3177,30.3581
32.3642,12.3330,10.0000,0.8880,8.7208,8.7208,0.0595,11.7525
11.8109,8.4106,10.0000,0.5509,5.9472,5.9472,0.0191,2.6494
139.9590,24.6640,10.0000,1.6245,17.4401,17.4401,-0.1362,120.6767
90.4307,17.2229,10.0000,1.3126,12.1784,12.1784,0.0394,62.4966
56.6238,4.3922,10.0000,1.8229,3.1058,3.1058,-18.6046,18.6939
99.7397,15.6697,10.0000,1.3421,11.0802,11.0802,-0.0599,74.3049
