velocity,radius,weight,stiffness,displacement_x,displacement_y,sequence_id,step_in_sequence
120.6115,21.3786,10.0000,1.9736,-40.2323,61.8627,704,6
8.9435,21.3514,10.0000,0.7241,-0.4265,0.9499,704,7
60.9390,22.6530,10.0000,0.8392,-29.8057,32.7973,704,8
90.7503,29.3816,10.0000,1.3690,21.3692,56.3228,704,9
90.9096,11.9983,10.0000,0.5599,97.5443,110.8692,704,10
8.1359,0.5906,10.0000,0.5170,-1.9267,0.6881,705,1
87.6962,33.0133,10.0000,1.7271,23.3948,37.9803,705,2
133.4453,37.0348,10.0000,1.2164,8.2436,146.1200,705,3
57.4844,35.7814,10.0000,1.3195,9.7361,23.0841,705,4
57.4872,13.3048,10.0000,1.9791,-5.8159,15.7968,705,5
84.3991,32.2504,10.0000,1.7463,-21.4489,34.6154,705,6
77.2745,3.8474,10.0000,0.7478,-87.3105,132.8114,705,7
64.5319,47.6959,10.0000,0.5400,-23.0227,73.5321,705,8
19.0531,45.7071,10.0000,0.9353,1.3977,3.6349,705,9
54.6059,1.9450,10.0000,0.5926,-76.5199,64.9500,705,10
26.5661,30.8554,10.0000,1.7857,-2.4547,3.2076,706,1
42.7662,39.6627,10.0000,1.4267,-3.8353,12.1436,706,2
16.4449,31.8911,10.0000,1.7419,-0.1488,1.4607,706,3
129.2002,5.7255,10.0000,1.1946,-69.7435,121.2378,706,4
132.6678,31.7298,10.0000,1.5899,47.2478,100.1453,706,5
112.6315,22.2220,10.0000,1.2239,39.2132,96.0559,706,6
7.9792,16.2796,10.0000,1.2460,-0.3369,0.4825,706,7
98.8968,13.5860,10.0000,0.6363,-5.3422,153.6235,706,8
89.8566,26.3818,10.0000,0.9614,3.1367,84.0031,706,9
60.2918,10.7799,10.0000,1.4637,9.9277,22.9289,706,10
99.4212,21.6334,10.0000,1.9061,36.1949,37.2488,707,1
124.1598,15.1984,10.0000,0.9181,83.0719,146.0839,707,2
65.6660,40.2883,10.0000,0.9728,16.3844,41.1481,707,3
69.5864,22.5799,10.0000,1.7367,0.1654,27.8083,707,4
38.2526,32.3407,10.0000,1.3365,4.1280,10.2228,707,5
1.3846,0.8642,10.0000,0.7112,-0.1644,0.0863,707,6
126.5448,8.9731,10.0000,0.9099,119.3052,129.3902,707,7
32.7587,4.9179,10.0000,1.2637,-7.0631,11.3854,707,8
19.8189,6.0644,10.0000,1.8937,-0.3746,1.8186,707,9
109.5112,17.5983,10.0000,1.7191,13.9785,68.5309,707,10
49.6243,30.7701,10.0000,1.4102,-10.3605,14.1117,708,1
28.6480,23.3919,10.0000,0.7011,-3.5321,11.1467,708,2
42.0345,34.7238,10.0000,1.2846,-8.3990,11.0627,708,3
85.5822,19.2672,10.0000,1.1139,-40.6032,51.5845,708,4
136.3575,48.6714,10.0000,1.8182,-45.1263,91.6033,708,5
71.5177,22.3904,10.0000,0.5046,-21.1340,99.0160,708,6
89.2009,46.1852,10.0000,0.7365,-14.2042,107.3033,708,7
12.1633,33.7342,10.0000,1.3386,0.7752,0.7839,708,8
17.3005,22.7201,10.0000,0.8425,-1.4831,3.2147,708,9
143.2692,49.5958,10.0000,0.7465,-100.6862,255.8040,708,10
134.7729,6.4929,10.0000,1.0780,116.0651,122.1068,709,1
66.3795,28.9809,10.0000,1.1043,21.2060,33.9604,709,2
147.7869,7.3129,10.0000,1.9350,23.5320,110.5570,709,3
104.2960,34.9840,10.0000,0.6484,92.5012,140.0203,709,4
134.1841,1.9852,10.0000,1.8801,-87.9653,141.5486,709,5
37.5494,23.5501,10.0000,1.9256,-4.3625,5.7160,709,6
103.6528,27.9598,10.0000,0.5872,-34.6105,179.5975,709,7
70.1508,9.1009,10.0000,0.7135,35.9861,58.9057,709,8
66.1610,34.2402,10.0000,1.6414,14.8418,22.2032,709,9
131.8198,43.3506,10.0000,1.4804,13.3368,116.5815,709,10
17.7233,21.8663,10.0000,1.6476,0.9520,1.7522,710,1
59.0117,19.4642,10.0000,0.6177,36.7608,42.7611,710,2
91.3138,39.5474,10.0000,1.4728,-21.4536,52.3256,710,3
144.1376,40.5918,10.0000,0.8616,-17.2559,240.5170,710,4
59.7776,48.3713,10.0000,1.2309,16.8495,23.8021,710,5
46.1877,47.2228,10.0000,0.6133,-15.4103,31.3318,710,6
97.0840,44.1249,10.0000,0.7516,-45.1989,117.0355,710,7
109.3008,23.1104,10.0000,1.9484,-7.8017,60.8598,710,8
40.6649,20.4949,10.0000,0.6881,1.2765,24.1121,710,9
91.4598,14.2279,10.0000,0.9539,40.3887,77.9246,710,10
148.2627,1.1616,10.0000,1.8805,-129.3727,139.4881,711,1
123.9861,15.3297,10.0000,0.5470,-17.3081,280.3891,711,2
38.0624,45.6414,10.0000,1.4022,5.4687,8.6841,711,3
81.9469,2.6738,10.0000,0.8440,-88.1814,90.3319,711,4
93.7530,12.0706,10.0000,0.9213,57.7300,75.9705,711,5
145.0424,44.9521,10.0000,1.6125,-85.9696,98.0456,711,6
93.5160,6.9339,10.0000,1.6658,-33.5304,40.6088,711,7
92.0976,45.4041,10.0000,0.9655,2.4718,87.6808,711,8
141.6160,21.9125,10.0000,1.4127,5.3721,141.9000,711,9
145.1649,18.7763,10.0000,1.6582,49.5481,117.1089,711,10
80.9973,44.8044,10.0000,1.0844,-39.5417,45.7668,712,1
101.5307,34.9080,10.0000,0.8115,-85.5567,93.7889,712,2
19.8922,13.3188,10.0000,0.5920,4.1879,5.0108,712,3
95.4865,29.4717,10.0000,0.6296,91.5053,112.3606,712,4
85.1396,18.0475,10.0000,1.2811,-2.6263,56.6707,712,5
31.3207,3.7752,10.0000,0.8431,-9.7305,17.8495,712,6
143.0787,15.3077,10.0000,0.6479,208.9907,237.1530,712,7
135.0897,35.4563,10.0000,1.8849,14.1669,95.6053,712,8
77.4965,42.6296,10.0000,1.4049,27.8241,32.5070,712,9
95.1207,19.8384,10.0000,1.7924,-34.5178,36.7569,712,10
106.0376,14.6934,10.0000,1.2162,6.5245,92.0690,713,1
31.1405,1.4661,10.0000,0.7907,-9.1912,19.2698,713,2
81.7507,23.4436,10.0000,1.6168,-16.7305,37.9746,713,3
85.6339,35.7604,10.0000,0.6955,66.1167,82.0636,713,4
134.1768,28.1699,10.0000,0.6643,-178.9129,203.6573,713,5
78.0714,0.7840,10.0000,0.8041,-116.5278,86.7749,713,6
26.5416,28.8287,10.0000,0.9723,1.1127,7.3278,713,7
37.9169,26.4523,10.0000,1.6146,1.1587,8.8672,713,8
66.7938,26.9864,10.0000,1.9949,9.5668,20.2410,713,9
116.5897,38.9335,10.0000,1.8154,19.2354,72.3368,713,10
149.9237,11.5474,10.0000,0.8795,-87.3305,240.0324,714,1
47.7157,48.3790,10.0000,1.2859,-10.0766,14.6695,714,2
124.1706,16.3902,10.0000,0.7547,-114.8435,169.0099,714,3
139.0668,7.9983,10.0000,0.5885,79.9319,318.5850,714,4
32.1249,12.5741,10.0000,1.9207,3.3278,4.2118,714,5
33.8319,3.3940,10.0000,0.6634,-16.7293,20.6270,714,6
71.2358,35.3304,10.0000,1.9948,15.7869,19.8651,714,7
33.0143,32.9798,10.0000,1.5560,4.0216,5.8930,714,8
46.2882,46.8616,10.0000,1.1815,-12.4481,13.0787,714,9
134.7756,44.0304,10.0000,1.4044,84.8473,97.6557,714,10
43.1774,23.5263,10.0000,1.9382,4.9598,8.1792,715,1
20.0716,42.8173,10.0000,1.4076,1.2716,2.6265,715,2
125.5509,10.1657,10.0000,1.5201,53.7994,88.5516,715,3
129.5648,3.8595,10.0000,1.6528,-146.6004,73.1779,715,4
0.5789,17.5064,10.0000,1.2464,-0.2720,-0.0463,715,5
85.0797,3.9289,10.0000,1.3438,-37.5318,87.6239,715,6
126.3605,11.8088,10.0000,1.1577,72.7850,117.2966,715,7
35.3707,4.9127,10.0000,1.3895,-15.9705,8.1970,715,8
70.4396,6.9993,10.0000,1.5889,3.0986,30.8260,715,9
33.9848,15.8837,10.0000,1.2792,-0.3437,8.9492,715,10
62.1784,40.5180,10.0000,1.2643,-15.0506,26.5397,716,1
100.7194,38.7636,10.0000,0.5864,-48.9227,165.8718,716,2
125.0023,1.9945,10.0000,1.0104,-183.2002,203.3330,716,3
25.4759,47.9097,10.0000,1.8706,-2.2081,2.5776,716,4
132.0872,43.0074,10.0000,1.5861,73.3477,81.9849,716,5
149.7245,22.5879,10.0000,1.4513,58.3361,142.8667,716,6
74.5445,0.9575,10.0000,1.0046,-82.6354,45.6948,716,7
121.5194,36.5742,10.0000,1.6574,28.5975,84.7426,716,8
116.9165,45.8681,10.0000,1.1532,33.2140,113.6631,716,9
15.1900,49.1607,10.0000,1.9911,-0.5055,1.1391,716,10
69.7260,41.4391,10.0000,1.3065,17.6188,32.7327,717,1
85.6487,32.6611,10.0000,1.3776,-15.0926,51.0492,717,2
30.5573,49.2946,10.0000,0.7985,-6.2902,9.8241,717,3
26.8049,22.2828,10.0000,1.4873,-0.2339,4.8675,717,4
35.2682,23.2530,10.0000,0.9030,-9.2831,10.1931,717,5
19.7798,26.8805,10.0000,1.7750,0.9981,1.7884,717,6
114.3607,10.7791,10.0000,1.0939,-5.9046,119.5115,717,7
105.3614,25.0778,10.0000,1.0504,-20.0109,103.8360,717,8
25.3219,3.2827,10.0000,0.7880,-11.8344,10.6878,717,9
124.2389,48.0935,10.0000,0.8590,124.4110,129.6202,717,10
114.5936,19.1715,10.0000,1.7674,-27.2615,69.0412,718,1
25.4651,7.5658,10.0000,0.5778,3.5514,10.6824,718,2
81.6627,49.2346,10.0000,0.9113,-51.5632,51.8776,718,3
36.5257,48.6794,10.0000,1.9281,0.5795,6.8889,718,4
36.7297,28.9948,10.0000,1.9452,-4.4453,5.1237,718,5
143.2015,41.5964,10.0000,1.2693,-20.5757,160.2280,718,6
26.9816,6.0989,10.0000,1.0850,0.6734,6.6569,718,7
131.7757,17.9223,10.0000,1.8861,-21.9361,89.4898,718,8
3.3676,3.4210,10.0000,1.1744,-0.2380,0.2054,718,9
63.6705,28.9496,10.0000,1.4080,14.8917,24.5908,718,10
122.7306,47.3380,10.0000,1.2124,-6.1064,124.1788,719,1
22.1484,28.0300,10.0000,1.9883,0.2708,2.3971,719,2
131.2414,37.8633,10.0000,0.7531,-115.9816,197.1210,719,3
112.7669,4.9010,10.0000,1.3620,-133.2214,71.4189,719,4
96.1376,29.5469,10.0000,1.3773,-5.0325,66.9047,719,5
18.5816,36.4564,10.0000,0.7359,1.9888,4.2562,719,6
103.7433,13.3231,10.0000,0.7871,-69.4212,117.9594,719,7
106.6517,48.3829,10.0000,0.5409,-13.7197,209.9407,719,8
106.3094,29.6470,10.0000,1.8555,-37.7801,47.8154,719,9
109.0644,35.0472,10.0000,0.5310,110.1288,194.9603,719,10
15.0332,36.2798,10.0000,1.3912,0.1432,1.5833,720,1
71.4120,20.5074,10.0000,1.5308,22.2366,24.7774,720,2
18.1500,37.0418,10.0000,1.1698,0.5400,2.7061,720,3
29.8702,21.1017,10.0000,1.1711,-3.3001,7.0999,720,4
45.6787,0.5578,10.0000,1.1667,-14.5322,29.0714,720,5
27.9357,22.8166,10.0000,0.8232,-1.4026,9.4712,720,6
137.1637,34.0153,10.0000,1.2359,86.5404,124.9791,720,7
99.1620,46.1391,10.0000,1.5412,-4.0117,63.5676,720,8
90.7725,45.3869,10.0000,1.3410,-1.1720,61.5742,720,9
140.5122,8.9257,10.0000,0.7723,-43.2493,251.8948,720,10
26.7175,43.4183,10.0000,1.7144,-1.7511,3.8314,721,1
136.2154,16.4625,10.0000,1.5494,-66.7353,99.3851,721,2
128.4526,25.7678,10.0000,0.5281,199.3060,240.5369,721,3
147.4411,39.5698,10.0000,0.7919,177.6930,209.3116,721,4
123.8431,9.1793,10.0000,0.8537,-107.6046,143.7918,721,5
96.9754,24.2308,10.0000,1.7698,10.3481,51.9884,721,6
24.3986,49.7796,10.0000,0.9835,-1.1809,5.9725,721,7
65.9366,28.6223,10.0000,1.1690,20.9962,30.7248,721,8
62.0520,7.1866,10.0000,1.3577,16.5474,23.0059,721,9
44.4799,40.2567,10.0000,1.6212,-7.3564,9.7726,721,10
53.9452,15.3132,10.0000,1.0515,11.1016,25.3667,722,1
82.8263,19.9967,10.0000,0.8458,7.4328,80.7352,722,2
134.9664,32.9456,10.0000,0.7768,-155.0593,176.0505,722,3
106.4458,37.4894,10.0000,1.9945,-32.7013,46.3690,722,4
132.5533,3.5952,10.0000,0.7059,-158.9979,377.1725,722,5
19.2254,47.8847,10.0000,0.5677,-3.0516,5.6512,722,6
64.2144,20.9010,10.0000,1.1430,-17.6457,31.3341,722,7
84.4190,42.4766,10.0000,1.8096,21.6813,32.8876,722,8
137.2155,7.5310,10.0000,1.0708,60.1256,165.3548,722,9
46.8300,27.6519,10.0000,1.5490,-6.3173,12.6744,722,10
8.5057,36.5367,10.0000,1.8082,0.1956,0.2471,723,1
4.9410,23.2909,10.0000,0.8109,0.2968,0.2416,723,2
32.6798,47.9212,10.0000,1.8605,1.4878,5.7283,723,3
26.3154,10.4806,10.0000,1.5399,1.3725,4.2506,723,4
141.8059,36.9803,10.0000,0.5968,-84.5230,326.1875,723,5
12.1981,41.4009,10.0000,1.9728,0.0593,0.7037,723,6
6.2778,21.9313,10.0000,0.9835,-0.0501,0.3909,723,7
148.5467,22.9246,10.0000,1.1923,4.8795,185.2724,723,8
71.5771,13.5023,10.0000,1.6668,-19.3061,24.1003,723,9
82.4545,39.4698,10.0000,1.2931,-13.6849,50.7242,723,10
78.2829,27.3604,10.0000,1.7961,18.1327,28.6656,724,1
8.0794,10.7963,10.0000,1.3689,-0.4362,0.2808,724,2
11.5469,26.8154,10.0000,1.3139,-0.5142,0.7039,724,3
128.7446,15.5918,10.0000,0.9701,-35.8403,167.0677,724,4
58.6193,18.6554,10.0000,0.5590,9.6640,60.7382,724,5
98.8841,10.7066,10.0000,1.6811,20.1157,54.4132,724,6
33.8619,24.0732,10.0000,1.9522,2.1623,5.5421,724,7
143.5973,21.2892,10.0000,0.9931,-105.4660,179.0954,724,8
137.4333,48.6937,10.0000,0.6640,-60.7828,277.8750,724,9
82.8872,23.9571,10.0000,0.8601,45.5307,65.6089,724,10
50.3773,8.6012,10.0000,1.1769,7.5548,20.3667,725,1
120.7595,22.4506,10.0000,1.7390,57.1558,61.2701,725,2
71.1323,42.4723,10.0000,0.9955,-22.6907,45.4961,725,3
136.4117,47.5111,10.0000,1.2243,75.6049,132.1906,725,4
120.1980,31.7082,10.0000,0.6442,-100.5125,200.4319,725,5
4.1098,8.2722,10.0000,0.8595,-0.0083,0.1115,725,6
99.9226,13.8544,10.0000,0.8393,80.3367,87.4476,725,7
50.5227,46.9722,10.0000,1.4001,-4.5715,17.6967,725,8
74.5360,29.1145,10.0000,1.2398,15.7193,41.9655,725,9
96.0601,10.9913,10.0000,0.5178,-118.8360,132.7962,725,10
26.3504,22.0880,10.0000,1.8400,-1.0953,3.6941,726,1
67.7062,49.9555,10.0000,0.7322,-14.6515,60.8121,726,2
125.2541,49.8730,10.0000,1.2482,-55.1495,113.0581,726,3
144.2495,9.8594,10.0000,0.9472,-39.7620,216.0668,726,4
23.5670,30.3799,10.0000,0.5307,3.7959,9.7787,726,5
147.7770,26.5968,10.0000,1.9214,-22.0066,111.5563,726,6
130.7017,26.1835,10.0000,0.5692,108.7528,279.7200,726,7
23.3184,16.4185,10.0000,1.7834,-0.1823,3.2122,726,8
139.1330,8.3141,10.0000,1.0091,91.5206,168.8235,726,9
89.4974,46.7983,10.0000,1.1081,27.5015,66.7382,726,10
31.3420,18.8492,10.0000,1.0769,4.1506,8.1692,727,1
57.3969,18.6962,10.0000,0.5038,-44.7658,47.6416,727,2
70.4090,2.7358,10.0000,1.3625,-47.1792,38.9822,727,3
85.5900,8.7543,10.0000,0.5248,-96.6531,100.4142,727,4
93.7748,37.7088,10.0000,0.5324,-90.8577,137.9699,727,5
80.8996,29.9342,10.0000,1.4959,-3.0885,43.8071,727,6
51.7093,2.6341,10.0000,0.9627,-34.5665,38.4608,727,7
62.5619,49.8389,10.0000,1.3251,-10.5566,27.6007,727,8
105.5476,3.6307,10.0000,1.8793,-57.5646,92.0375,727,9
24.1762,4.7080,10.0000,1.2825,-6.7773,4.5559,727,10
135.7730,27.3934,10.0000,1.0645,-51.2879,165.5677,728,1
118.4466,38.0690,10.0000,1.3319,63.0692,84.5741,728,2
62.0655,42.1023,10.0000,1.9597,9.7879,17.2662,728,3
84.4319,14.6442,10.0000,1.2603,-15.5744,54.4837,728,4
104.8478,6.8564,10.0000,0.6130,-10.7148,179.0523,728,5
56.0752,4.9722,10.0000,1.0062,-45.7655,38.5527,728,6
4.0877,8.4756,10.0000,0.9976,0.2748,0.1164,728,7
83.1716,48.9156,10.0000,1.3181,-12.5142,51.0546,728,8
104.1964,6.0765,10.0000,1.5422,9.6304,69.6259,728,9
62.6863,37.8344,10.0000,1.1132,-13.1441,32.6999,728,10
101.3087,32.1623,10.0000,0.8673,70.7512,94.6622,729,1
54.6430,8.8701,10.0000,1.7728,-4.6435,16.1943,729,2
75.4119,27.4082,10.0000,1.8001,7.1066,30.8560,729,3
26.4992,8.6451,10.0000,1.9536,0.0453,3.5896,729,4
12.8803,43.4669,10.0000,1.7197,0.5358,0.9813,729,5
106.0102,25.9008,10.0000,0.7083,-31.0171,155.7633,729,6
135.7924,27.8505,10.0000,1.6383,-38.2034,105.9623,729,7
4.4628,27.6360,10.0000,0.5660,0.1285,0.1629,729,8
0.6890,23.4066,10.0000,1.2375,-0.0160,-0.0110,729,9
55.3583,21.3909,10.0000,1.6495,-12.2070,14.0432,729,10
70.2702,6.3067,10.0000,1.7834,-8.1987,26.5457,730,1
79.8525,43.7828,10.0000,1.9361,7.7588,32.0620,730,2
18.8160,25.4210,10.0000,1.7264,-1.0293,1.7984,730,3
77.0519,6.0552,10.0000,1.7918,14.8966,29.7372,730,4
79.6769,33.2905,10.0000,0.7836,-55.4545,59.0313,730,5
142.1117,34.3667,10.0000,1.2722,-62.6685,145.9017,730,6
70.6593,4.8574,10.0000,1.3821,-34.4956,48.1608,730,7
130.0059,3.7243,10.0000,1.9638,-145.0857,82.6452,730,8
81.0329,36.1056,10.0000,1.9751,23.1630,23.7249,730,9
12.0397,30.8552,10.0000,1.1654,-0.7476,1.0989,730,10
136.8199,14.0102,10.0000,1.5251,32.8841,118.3374,731,1
106.7485,29.6562,10.0000,1.5265,-40.2035,62.7997,731,2
19.8428,19.0181,10.0000,0.6701,-1.5067,5.5200,731,3
82.2708,28.8547,10.0000,1.0904,4.4972,62.0270,731,4
133.2850,46.4277,10.0000,1.0343,-91.4733,145.3135,731,5
57.3416,43.5809,10.0000,1.7989,-4.0399,17.7418,731,6
136.5696,3.8015,10.0000,0.9837,-322.4075,192.4734,731,7
134.1621,11.4759,10.0000,0.8071,119.7944,188.0872,731,8
61.9456,28.2052,10.0000,1.4419,-0.7674,26.6016,731,9
35.4462,49.2960,10.0000,1.6445,-2.4813,7.3864,731,10
15.6017,35.1174,10.0000,0.6044,2.6171,3.2583,732,1
130.7215,36.6709,10.0000,1.9435,-41.2125,77.6204,732,2
130.5713,40.4181,10.0000,1.3164,51.6613,118.7569,732,3
24.7916,46.5956,10.0000,0.7217,-2.9791,7.8668,732,4
39.5499,2.9813,10.0000,1.5172,-11.8741,15.1430,732,5
103.9363,40.3770,10.0000,1.2776,-36.7920,76.3187,732,6
49.1970,10.2550,10.0000,1.9443,8.4294,9.1849,732,7
74.5786,33.8778,10.0000,0.9774,-13.5334,55.1429,732,8
94.2195,37.2461,10.0000,1.5238,27.8549,50.9682,732,9
149.1510,44.7240,10.0000,0.9031,-154.8212,191.7529,732,10
111.8319,42.2672,10.0000,1.9588,25.8115,58.4657,733,1
49.3034,14.3657,10.0000,1.4986,-0.4119,16.1731,733,2
90.4425,48.2115,10.0000,1.1738,-21.4238,66.3866,733,3
74.0840,33.5520,10.0000,0.9461,0.4145,57.9903,733,4
35.2178,4.0952,10.0000,0.5765,-29.0621,24.1412,733,5
90.3107,45.3253,10.0000,1.0700,15.6875,74.7620,733,6
103.6655,46.4848,10.0000,1.1774,35.9476,84.1236,733,7
31.3931,23.6698,10.0000,1.5733,0.6633,6.1945,733,8
81.5304,11.0826,10.0000,1.2761,9.3923,51.4021,733,9
136.3956,28.0838,10.0000,0.7231,167.9889,194.9414,733,10
110.4401,33.5216,10.0000,0.6036,19.0388,201.1468,734,1
97.5177,2.7969,10.0000,1.8194,-46.0895,74.1944,734,2
39.7953,20.6478,10.0000,1.9842,4.3362,6.6756,734,3
80.2676,25.7062,10.0000,0.9722,46.3753,47.2746,734,4
125.9486,6.6145,10.0000,1.8904,-2.1568,84.0078,734,5
116.2887,20.1902,10.0000,0.9290,28.3800,142.8842,734,6
2.6172,37.0581,10.0000,1.1893,-0.0209,-0.0448,734,7
108.2396,43.9943,10.0000,0.8922,51.3267,120.9468,734,8
32.3997,7.8801,10.0000,0.5956,-1.8839,17.6062,734,9
118.6180,45.3169,10.0000,0.6277,14.4904,223.5554,734,10
84.2792,41.3518,10.0000,1.6911,-5.4732,41.6534,735,1
146.2254,35.9783,10.0000,1.2992,101.9514,129.3440,735,2
129.7204,39.6415,10.0000,1.7311,-56.1360,79.2422,735,3
29.8211,8.8353,10.0000,1.6096,-2.7229,4.9090,735,4
74.3310,2.5413,10.0000,1.0566,-40.3127,79.9760,735,5
88.7751,37.2867,10.0000,1.1353,-20.1733,66.3478,735,6
76.8520,25.9995,10.0000,1.9402,-8.0000,29.4939,735,7
104.9574,38.6212,10.0000,1.7296,-18.5406,60.8924,735,8
82.8157,40.2488,10.0000,1.0404,-21.3986,62.3126,735,9
20.2719,5.1826,10.0000,1.7915,-1.5924,1.8151,735,10
27.6291,23.8628,10.0000,0.7942,3.1689,8.9895,736,1
11.3951,2.5245,10.0000,0.7780,-1.2368,2.1483,736,2
8.7164,35.9824,10.0000,0.7502,-0.1023,0.8645,736,3
93.4753,20.4847,10.0000,1.5628,-25.1550,50.0206,736,4
22.8550,30.1909,10.0000,1.8068,-1.0444,2.7732,736,5
56.4270,20.7883,10.0000,1.7156,10.4993,15.3386,736,6
49.7721,39.0941,10.0000,1.5104,5.1963,15.6012,736,7
69.1121,22.6509,10.0000,1.4345,11.0458,31.3626,736,8
129.4123,45.1847,10.0000,1.8327,52.2337,74.9428,736,9
82.5509,6.8834,10.0000,1.1032,-17.3347,59.2967,736,10
89.5817,42.4081,10.0000,1.8644,0.7629,42.9388,737,1
88.0529,13.3571,10.0000,1.5399,-35.2158,36.0213,737,2
68.6631,1.7803,10.0000,1.5325,-21.5921,51.1751,737,3
3.9473,14.4199,10.0000,1.9455,0.0475,0.0725,737,4
34.6152,48.8788,10.0000,0.8180,-10.1687,10.4697,737,5
127.5974,31.7932,10.0000,1.6889,-22.6026,93.7394,737,6
50.4169,15.5464,10.0000,0.5445,13.3860,44.6513,737,7
25.5890,28.8749,10.0000,1.8706,1.3969,3.1896,737,8
0.7409,1.4649,10.0000,1.5334,-0.1220,0.0640,737,9
8.0758,22.4716,10.0000,1.9932,0.1429,0.3144,737,10
44.9905,17.7779,10.0000,1.2033,2.0491,16.8038,738,1
62.0830,41.6935,10.0000,1.1047,15.3160,31.2922,738,2
108.3314,47.9104,10.0000,1.6293,-50.2546,51.7418,738,3
47.8186,26.3655,10.0000,1.9252,-2.4158,11.5522,738,4
98.6931,32.2903,10.0000,0.7490,75.4967,105.9341,738,5
33.8603,42.0720,10.0000,0.8623,-6.2916,11.6133,738,6
143.0018,5.9105,10.0000,1.4466,-96.7044,103.1425,738,7
119.1557,34.6294,10.0000,1.4500,-13.1434,97.0571,738,8
18.7626,8.3850,10.0000,1.2687,-0.3652,2.5598,738,9
101.4830,29.7878,10.0000,0.7737,85.8220,101.9273,738,10
20.1184,12.9667,10.0000,1.2524,0.5758,3.2577,739,1
46.3705,17.7386,10.0000,1.4289,4.6227,14.2493,739,2
50.8499,4.5629,10.0000,1.2972,-22.9278,28.1434,739,3
79.9499,9.5764,10.0000,1.0367,-38.3021,48.4484,739,4
84.4423,10.1277,10.0000,1.0904,10.6507,64.4125,739,5
119.5437,25.5395,10.0000,0.6288,-109.8758,198.9846,739,6
112.5758,10.5208,10.0000,1.8169,-34.7716,60.4212,739,7
133.2749,11.3925,10.0000,1.9664,-32.5012,84.2687,739,8
116.2606,30.6165,10.0000,1.3866,38.2638,89.7160,739,9
123.3421,47.0103,10.0000,0.6124,91.9474,230.7134,739,10
31.8902,19.8050,10.0000,0.9515,7.1857,7.8596,740,1
39.5751,20.6981,10.0000,0.8463,3.5962,18.0730,740,2
60.1830,11.3195,10.0000,0.9434,-10.7710,36.7860,740,3
49.0161,8.4762,10.0000,1.7409,0.8181,13.8970,740,4
43.7743,30.0776,10.0000,1.7043,-5.4606,9.8196,740,5
149.5322,27.4843,10.0000,1.2195,53.1494,175.4718,740,6
50.0886,28.4990,10.0000,0.8874,16.5769,23.0524,740,7
21.3772,49.8810,10.0000,1.9064,-0.0463,2.4256,740,8
3.0580,21.8484,10.0000,0.5872,-0.1266,0.1810,740,9
136.7103,47.7171,10.0000,1.9540,-46.3773,83.6617,740,10
134.2413,11.8513,10.0000,1.5095,78.4397,89.8046,741,1
113.8149,14.7838,10.0000,1.5310,-45.7437,71.4487,741,2
79.0470,6.1943,10.0000,0.5038,-36.8221,118.4761,741,3
90.3286,20.6291,10.0000,1.1195,-12.2451,71.9175,741,4
93.3457,48.7530,10.0000,1.9928,24.1899,36.6082,741,5
42.1966,32.0262,10.0000,1.2329,-4.4205,13.8710,741,6
94.9249,49.6494,10.0000,0.9901,55.9970,71.7454,741,7
140.9507,25.9624,10.0000,1.9478,71.9232,72.4031,741,8
21.3949,45.8911,10.0000,0.5655,0.2716,8.1549,741,9
22.0808,44.9706,10.0000,1.6518,1.5376,2.3561,741,10
10.7179,34.5399,10.0000,1.9057,0.1154,0.5147,742,1
149.2824,16.3018,10.0000,1.3056,-2.1602,170.6238,742,2
134.1354,32.8929,10.0000,1.3292,4.1730,135.3616,742,3
54.2899,41.2228,10.0000,0.9068,-0.6995,32.4791,742,4
107.3858,22.6481,10.0000,1.0223,44.5193,103.7304,742,5
106.5571,46.1443,10.0000,0.8537,16.1388,131.9835,742,6
62.3319,23.3484,10.0000,1.1415,-23.0788,25.0415,742,7
0.0391,30.4774,10.0000,1.6333,0.1070,-0.1535,742,8
48.0616,47.7363,10.0000,1.5757,2.4048,14.2611,742,9
45.7293,5.3075,10.0000,0.7911,1.7710,26.6026,742,10
36.3730,1.1671,10.0000,1.5735,-6.2963,11.8769,743,1
27.9857,17.5643,10.0000,1.3640,2.5050,5.1537,743,2
116.7541,47.9340,10.0000,1.5667,61.1808,61.7791,743,3
20.2381,13.8132,10.0000,0.9444,1.1504,4.3456,743,4
42.1097,38.9784,10.0000,1.5215,-0.4382,11.6492,743,5
99.6963,10.6158,10.0000,1.2247,48.1488,65.2351,743,6
86.4750,0.5308,10.0000,1.1456,-77.0611,63.3702,743,7
65.8208,20.0987,10.0000,0.5594,-0.8692,77.4813,743,8
135.7125,44.8566,10.0000,1.5772,-78.3325,86.6878,743,9
116.9808,47.4828,10.0000,1.0042,-51.6460,126.1582,743,10
8.0632,37.3019,10.0000,0.5626,-0.3367,1.0292,744,1
117.1718,37.5719,10.0000,0.7224,62.4096,179.4533,744,2
10.4051,25.7380,10.0000,1.3105,-0.0889,0.7952,744,3
137.0720,43.6844,10.0000,0.5138,-175.9398,320.6922,744,4
61.8410,14.5697,10.0000,1.3482,17.8680,21.8349,744,5
62.2253,10.8685,10.0000,1.4480,-10.1847,24.5124,744,6
143.9251,41.5904,10.0000,1.0123,97.9390,179.5290,744,7
1.6752,2.9469,10.0000,1.2652,-0.1828,-0.1798,744,8
